Name , lineage , region , country , division , location , Nextstrain_clade
'SouthAfrica/VIDA-KRISP-K019968/2021-06-28','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K019971/2021-06-29','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K019990/2021-06-30','B.1.617.2','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020011/2021-07-02','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020393/2021-07-05','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020397/2021-07-05','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020401/2021-07-05','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020405/2021-07-06','AY.10','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020409/2021-07-06','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020410/2021-07-06','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020412/2021-07-06','AY.10','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020414/2021-07-07','B.1.617.2','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020415/2021-07-07','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020417/2021-07-07','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020418/2021-07-07','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020422/2021-07-08','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020425/2021-07-08','B.1.617.2','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020430/2021-07-08','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020431/2021-07-08','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020432/2021-07-09','AY.10','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020433/2021-07-09','AY.10','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020435/2021-07-09','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020436/2021-07-09','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020447/2021-07-13','B.1.617.2','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020448/2021-07-12','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020449/2021-07-13','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020452/2021-07-14','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020456/2021-07-15','AY.10','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020457/2021-07-21','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020458/2021-07-16','AY.19','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020459/2021-07-16','AY.10','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020460/2021-07-16','AY.11','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020465/2021-07-19','AY.19','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020466/2021-07-19','B.1.617.2','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020467/2021-07-19','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020468/2021-07-19','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020469/2021-07-20','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020470/2021-07-20','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020471/2021-07-21','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020476/2021-07-22','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020479/2021-07-23','AY.4','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthAfrica/VIDA-KRISP-K020480/2021-07-23','AY.16','Africa','SouthAfrica','Gauteng','CityofJohannesburgMetropolitan','?'
'SouthKorea/KDCA3424/2021-04-11','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4591/2021-04-22','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4593/2021-04-25','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4594/2021-04-25','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4595/2021-04-25','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4596/2021-04-25','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4604/2021-04-29','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4606/2021-05-04','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4607/2021-05-06','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4608/2021-05-06','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4609/2021-05-08','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4610/2021-05-07','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4611/2021-05-08','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4612/2021-05-09','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4613/2021-05-08','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4614/2021-05-08','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4615/2021-05-08','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4622/2021-05-16','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4628/2021-05-25','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA4629/2021-05-28','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA5439/2021-04-26','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA5488/2021-05-10','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA5493/2021-05-09','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA5499/2021-05-14','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA5508/2021-05-13','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA5514/2021-05-06','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA5516/2021-05-15','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA5524/2021-05-29','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA5638/2021-06-20','AY.23','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA5666/2021-06-19','AY.23','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA5676/2021-06-22','AY.23','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6068/2021-06-23','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6071/2021-06-23','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6076/2021-06-25','AY.24','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6079/2021-06-23','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6115/2021-06-24','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6224/2021-06-26','AY.23','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6335/2021-06-28','AY.9','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6340/2021-06-29','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6369/2021-06-30','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6377/2021-06-30','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6383/2021-07-02','AY.24','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6406/2021-06-30','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6480/2021-07-02','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6599/2021-07-05','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6651/2021-07-06','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6701/2021-07-06','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6723/2021-07-07','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6858/2021-07-09','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA6997/2021-07-14','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA7021/2021-07-12','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA7113/2021-07-14','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA7176/2021-07-15','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA7416/2021-07-20','AY.12','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA7797/2021-07-21','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA7904/2021-07-27','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA7965/2021-07-27','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8024/2021-07-28','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8084/2021-07-30','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8325/2021-08-03','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8330/2021-08-03','AY.12','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8331/2021-08-03','AY.12','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8352/2021-08-03','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8365/2021-08-03','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8369/2021-08-03','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8371/2021-08-03','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8429/2021-08-04','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8472/2021-08-04','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8481/2021-08-04','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8556/2021-07-16','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8674/2021-07-19','AY.23','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA8844/2021-07-26','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA9049/2021-08-02','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA9053/2021-08-02','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA9055/2021-08-02','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/KDCA9057/2021-08-02','B.1.617.2','Asia','SouthKorea','SouthKorea',na,'21A(Delta)'
'SouthKorea/YS117/2021-06-17','B.1.617.2','Asia','SouthKorea','Seoul',na,'21A(Delta)'
'SouthSudan/UG569/2021-04-27','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG576/2021-06-07','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG579/2021-06-02','None','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG685/2021-06-19','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG686/2021-06-22','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG687/2021-06-19','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG688/2021-07-23','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG689/2021-06-19','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG690/2021-06-29','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG691/2021-06-18','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG692/2021-07-24','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG693/2021-07-11','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG695/2021-06-07','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG696/2021-07-14','AY.16','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG697/2021-07-24','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG700/2021-06-30','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG702/2021-07-24','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG703/2021-07-24','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG704/2021-07-05','AY.16','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG705/2021-07-24','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG707/2021-06-17','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG708/2021-07-17','AY.4','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG709/2021-06-18','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG710/2021-06-18','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG711/2021-07-06','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'SouthSudan/UG713/2021-05-21','B.1.617.2','Africa','SouthSudan','SouthSudan',na,'21A(Delta)'
'Spain/CL-COV04766/2021-05-27','B.1.617.2','Europe','Spain','CastillayLeon',na,'21A(Delta)'
'Spain/CL-COV04776/2021-06-03','B.1.617.2','Europe','Spain','CastillayLeon',na,'21A(Delta)'
'Spain/CM-HGUCR-699975/2021-07-27','AY.4','Europe','Spain','CastillalaMancha','CiudadReal','21A(Delta)'
'Spain/CT-BST9925669200/2021-08-03','AY.4','Europe','Spain','Catalunya','Vic','21A(Delta)'
'Spain/CT-BST9961563530/2021-07-05','AY.4','Europe','Spain','Catalunya','Barcelona','21A(Delta)'
'Spain/CT-HCB-638/2021-05-16','AY.7.1','Europe','Spain','Catalunya','Barcelona','21A(Delta)'
'Spain/CT-HUB00596/2021-04-23','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUB00597/2021-04-23','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUB00898/2021-05-25','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUB00951/2021-05-25','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUB01135/2021-06-10','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUB01530/2021-07-05','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUB01659/2021-08-02','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUB01686/2021-08-02','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUB01706/2021-08-02','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUGTiPM018SC5A8/2021-05-29','B.1.617.2','Europe','Spain','Catalunya','MolletdelValles','21A(Delta)'
'Spain/CT-HUGTiPM018SC5F12/2021-05-30','B.1.617.2','Europe','Spain','Catalunya','Barcelona','21A(Delta)'
'Spain/CT-HUGTiPM018SC5G11/2021-05-26','B.1.617.2','Europe','Spain','Catalunya','OlesadeMontserrat','21A(Delta)'
'Spain/CT-HUGTiPM018SC5G8/2021-05-28','AY.5','Europe','Spain','Catalunya','Sabadell','21A(Delta)'
'Spain/CT-HUGTiPM019PP9E4/2021-06-05','AY.12','Europe','Spain','Catalunya','Sabadell','21A(Delta)'
'Spain/CT-HUGTiPM024WK4H3/2021-06-26','B.1.617.2','Europe','Spain','Catalunya','Cabrils','21A(Delta)'
'Spain/CT-HUGTiPM026LP5G3/2021-07-02','B.1.617.2','Europe','Spain','Catalunya','SantCeloni','21A(Delta)'
'Spain/CT-HUGTiPM026VW2A6/2021-07-02','B.1.617.2','Europe','Spain','Catalunya','SantaColomadeGramenet','21A(Delta)'
'Spain/CT-HUGTiPM030JL6C4/2021-07-16','B.1.617.2','Europe','Spain','Catalunya','LaGarriga','21A(Delta)'
'Spain/CT-HUGTiPM031OM1H5/2021-07-24','B.1.617.2','Europe','Spain','Catalunya','Sabadell','21A(Delta)'
'Spain/CT-HUGTiPM033PU8A4/2021-08-04','AY.5','Europe','Spain','Catalunya','Teia','21A(Delta)'
'Spain/CT-HUGTiPM034JU2B7/2021-08-09','B.1.617.2','Europe','Spain','Catalunya','PremiadeMar','21A(Delta)'
'Spain/CT-HUGTiPM034JU2H4/2021-08-07','B.1.617.2','Europe','Spain','Catalunya','Sabadell','21A(Delta)'
'Spain/CT-HUGTiPR015HY5E5/2021-04-27','B.1.617.2','Europe','Spain','Catalunya','SantaColomadeGramenet','21A(Delta)'
'Spain/CT-HUGTiPR019LM3H10/2021-05-20','AY.4','Europe','Spain','Catalunya','OlesadeMontserrat','21A(Delta)'
'Spain/CT-HUGTiPR022MD9F5/2021-06-30','AY.4','Europe','Spain','Catalunya','Sabadell','21A(Delta)'
'Spain/CT-HUGTiPR022MD9H3/2021-06-30','AY.4','Europe','Spain','Catalunya','Mataro','21A(Delta)'
'Spain/CT-HUVH-73841/2021-05-12','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUVH-84139/2021-04-28','None','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUVH-E02332/2021-07-06','B.1.617.2','Europe','Spain','Catalunya',na,'20J(Gamma,V3)'
'Spain/CT-HUVH-E07170/2021-07-07','B.1.617.2','Europe','Spain','Catalunya',na,'20I(Alpha,V1)'
'Spain/CT-HUVH-E12028/2021-07-05','B.1.617.2','Europe','Spain','Catalunya',na,'20I(Alpha,V1)'
'Spain/CT-HUVH-E13946/2021-04-29','AY.22','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUVH-E13948/2021-04-29','AY.22','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUVH-E17576/2021-07-06','B.1.617.2','Europe','Spain','Catalunya',na,'20I(Alpha,V1)'
'Spain/CT-HUVH-E17922/2021-07-05','B.1.617.2','Europe','Spain','Catalunya',na,'20I(Alpha,V1)'
'Spain/CT-HUVH-E20939/2021-07-12','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUVH-E25590/2021-07-07','B.1.617.2','Europe','Spain','Catalunya',na,'20I(Alpha,V1)'
'Spain/CT-HUVH-E36641/2021-07-06','B.1.617.2','Europe','Spain','Catalunya',na,'20J(Gamma,V3)'
'Spain/CT-HUVH-E87827/2021-07-09','B.1.617.2','Europe','Spain','Catalunya',na,'20I(Alpha,V1)'
'Spain/CT-HUVH-EX210118/2021-07-13','B.1.617.2','Europe','Spain','Catalunya',na,'21H'
'Spain/CT-HUVH-EXE12764/2021-08-03','AY.4','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-HUVH-V46821/2021-04-22','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/CT-LabRefCat-759145/2021-04-29','B.1.617.2','Europe','Spain','Catalunya','Calella','21A(Delta)'
'Spain/CT-LabRefCat-759147/2021-04-29','B.1.617.2','Europe','Spain','Catalunya','Calella','21A(Delta)'
'Spain/CT-LabRefCat-759148/2021-04-29','B.1.617.2','Europe','Spain','Catalunya','Calella','21A(Delta)'
'Spain/CT-LabRefCat-759155/2021-04-29','B.1.617.2','Europe','Spain','Catalunya','Calella','21A(Delta)'
'Spain/CT-LabRefCat-798217/2021-04-30','B.1.617.2','Europe','Spain','Catalunya','Calella','21A(Delta)'
'Spain/CT-LabRefCat-798219/2021-04-30','B.1.617.2','Europe','Spain','Catalunya','Calella','21A(Delta)'
'Spain/CT-LabRefCat-798220/2021-04-30','B.1.617.2','Europe','Spain','Catalunya','Calella','21A(Delta)'
'Spain/GA-CHUVI-19369223/2021-06-30','B.1.617.2','Europe','Spain','Galicia','Vigo','21A(Delta)'
'Spain/GA-CHUVI-21586556/2021-05-01','B.1.617.2','Europe','Spain','Galicia','Vigo','21A(Delta)'
'Spain/GA-CHUVI-33966219/2021-05-07','B.1.617.2','Europe','Spain','Galicia','Vigo','21A(Delta)'
'Spain/GA-VITHAS-51592625/2021-04-29','B.1.617.2','Europe','Spain','Galicia','Vigo','21A(Delta)'
'Spain/GA-VITHAS-51592626/2021-04-29','B.1.617.2','Europe','Spain','Galicia','Vigo','21A(Delta)'
'Spain/GA-VITHAS-51592630/2021-04-29','B.1.617.2','Europe','Spain','Galicia','Vigo','21A(Delta)'
'Spain/GA-VITHAS-51600945/2021-05-11','B.1.617.2','Europe','Spain','Galicia','Vigo','21A(Delta)'
'Spain/HUB00728/2021-04-27','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/HUB00730/2021-04-27','B.1.617.2','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/HUB01141/2021-06-17','AY.12','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/HUB01155/2021-06-17','AY.12','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/HUB01240/2021-06-23','AY.12','Europe','Spain','Catalunya',na,'21A(Delta)'
'Spain/IB-HUSE-00465/2021-05-08','B.1.617.2','Europe','Spain','BalearIslands',na,'21A(Delta)'
'Spain/IB-HUSE-00477/2021-05-08','B.1.617.2','Europe','Spain','BalearIslands',na,'21A(Delta)'
'Spain/IB-HUSE-00984/2021-06-15','B.1.617.2','Europe','Spain','BalearIslands',na,'21A(Delta)'
'Spain/IB-HUSE-01133/2021-06-25','AY.5','Europe','Spain','BalearIslands',na,'21A(Delta)'
'Spain/IB-HUSE-01363/2021-07-14','AY.4','Europe','Spain','BalearIslands',na,'21A(Delta)'
'Spain/IB-HUSE-01401/2021-07-16','AY.4','Europe','Spain','BalearIslands',na,'21A(Delta)'
'Spain/IB-HUSE-01694/2021-08-05','AY.4','Europe','Spain','BalearIslands',na,'21A(Delta)'
'Spain/IB-HUSE-01702/2021-08-04','B.1.617.2','Europe','Spain','BalearIslands',na,'21A(Delta)'
'Spain/IB-HUSE-01727/2021-08-04','AY.4','Europe','Spain','BalearIslands',na,'21A(Delta)'
'Spain/MD-H12O_932/2021-05-31','AY.4','Europe','Spain','Madrid',na,'21A(Delta)'
'Spain/MD-HGUGM-5773828/2021-08-06','B.1.617.2','Europe','Spain','Madrid',na,'21A(Delta)'
'Spain/MD-HGUGM-620996/2021-07-07','AY.5','Europe','Spain','Madrid',na,'21A(Delta)'
'Spain/MD-HGUGM-657253/2021-05-13','B.1.617.2','Europe','Spain','Madrid',na,'21A(Delta)'
'Spain/MD-HRYC-504601/2021-05-17','B.1.617.2','Europe','Spain','Madrid',na,'21A(Delta)'
'Spain/MD-HRYC-71513805/2021-06-26','AY.12','Europe','Spain','Madrid',na,'21A(Delta)'
